tract_geoid,applications,ppfvl_sum,ppfvl_mean,tsa_eligible_rate,owner_rate,renter_rate
48201433001,1,0.0,,0.0,0.0,1.0
48201433003,1,0.0,,0.0,0.0,1.0
48201433006,1,0.0,0.0,0.0,0.0,1.0
48201433201,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
48201433202,1,0.0,,0.0,1.0,0.0
48201433400,5,0.0,0.0,0.4,0.0,1.0
48201433501,1,0.0,,0.0,0.0,1.0
48201433502,2,0.0,,1.0,0.0,1.0
48201433507,1,0.0,,0.0,0.0,1.0
48201433600,6,0.0,0.0,0.3333333333333333,0.0,1.0
48201433602,2,0.0,,0.0,0.0,1.0
48201440100,5,0.0,0.0,0.4,0.2,0.8
48201440102,1,0.0,,0.0,0.0,1.0
48201450100,2,0.0,0.0,0.5,0.5,0.5
48201450200,1,0.0,,0.0,0.0,1.0
48201450300,5,0.0,0.0,0.2,0.0,1.0
48201450400,6,0.0,0.0,0.6666666666666666,0.16666666666666666,0.8333333333333334
48201450401,1,518.36,518.36,0.0,0.0,1.0
48201450402,1,0.0,,0.0,0.0,1.0
48201450500,3,1198.59,1198.59,0.6666666666666666,0.6666666666666666,0.3333333333333333
48201450600,9,27623.94,3946.2771428571427,0.8888888888888888,0.5555555555555556,0.4444444444444444
48201450700,6,7934.2,1586.84,0.8333333333333334,1.0,0.0
48201450801,3,12764.56,4254.8533333333335,1.0,0.0,1.0
48201450802,9,9636.12,1927.2240000000002,0.6666666666666666,0.2222222222222222,0.7777777777777778
48201451001,4,0.0,0.0,0.0,0.0,1.0
48201451002,1,0.0,0.0,0.0,0.0,1.0
48201451003,2,180.93,180.93,0.0,0.0,1.0
48201451004,1,0.0,,0.0,0.0,1.0
48201451100,4,9076.59,3025.53,0.5,0.75,0.25
48201451200,3,8941.56,2980.52,1.0,1.0,0.0
48201451300,9,0.0,0.0,0.3333333333333333,0.1111111111111111,0.8888888888888888
48201451301,1,982.51,982.51,0.0,0.0,1.0
48201451401,2,0.0,0.0,0.0,0.0,1.0
48201451402,5,0.0,0.0,0.2,0.0,1.0
48201451403,5,0.0,0.0,0.0,0.2,0.8
48201451404,1,0.0,,0.0,0.0,1.0
48201451405,2,0.0,,0.0,0.0,1.0
48201451407,1,0.0,,0.0,0.0,1.0
48201451500,5,5651.99,1883.9966666666667,0.6,0.2,0.8
48201451601,4,0.0,0.0,0.75,0.25,0.75
48201451602,3,0.0,0.0,0.6666666666666666,0.0,1.0
48201451603,1,0.0,,0.0,1.0,0.0
48201451606,1,385.94,385.94,0.0,1.0,0.0
48201451700,6,0.0,0.0,0.16666666666666666,0.0,1.0
48201451800,5,0.0,0.0,0.0,0.2,0.8
48201451901,5,0.0,0.0,0.4,0.6,0.4
48201451902,1,0.0,,0.0,1.0,0.0
48201451903,1,0.0,,0.0,0.0,1.0
48201451904,2,0.0,,0.0,1.0,0.0
48201452000,10,0.0,0.0,0.2,0.1,0.9
48201452100,5,0.0,0.0,0.4,0.0,1.0
48201452101,1,0.0,,0.0,0.0,1.0
48201452103,1,0.0,0.0,0.0,0.0,1.0
48201452201,4,0.0,0.0,0.25,0.0,1.0
48201452202,1,0.0,0.0,0.0,0.0,1.0
48201452204,2,0.0,,0.0,0.0,1.0
48201452300,2,0.0,,0.5,0.5,0.5
48201452400,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
48201452402,1,0.0,,0.0,1.0,0.0
48201452600,5,4324.03,1081.0075,0.2,0.2,0.8
48201452601,1,0.0,,0.0,0.0,1.0
48201452602,2,0.0,,0.0,0.5,0.5
48201452700,3,0.0,0.0,0.0,0.0,1.0
48201452701,3,225.0,225.0,0.0,1.0,0.0
48201452702,1,0.0,,0.0,0.0,1.0
48201452703,1,0.0,,0.0,0.0,1.0
48201452801,8,678.01,169.5025,0.125,0.25,0.75
48201452802,1,0.0,,0.0,0.0,1.0
48201452900,1,0.0,,0.0,1.0,0.0
48201453000,2,2093.47,1046.735,0.5,0.0,1.0
48201453001,1,0.0,,0.0,0.0,1.0
48201453002,1,0.0,,0.0,1.0,0.0
48201453100,1,0.0,,1.0,0.0,1.0
48201453200,4,0.0,0.0,0.0,0.0,1.0
48201453201,2,0.0,,0.0,0.0,1.0
48201453202,1,0.0,,0.0,1.0,0.0
48201453300,5,0.0,0.0,0.0,0.2,0.8
48201453401,1,0.0,,0.0,0.0,1.0
48201453402,2,0.0,0.0,0.0,0.0,1.0
48201453403,1,412.54,412.54,0.0,0.0,1.0
48201453404,1,0.0,,0.0,0.0,1.0
48201453501,4,1750.7600000000002,583.5866666666667,0.5,0.0,1.0
48201453502,1,0.0,0.0,1.0,1.0,0.0
48201453601,1,0.0,,0.0,0.0,1.0
48201453602,2,1301.51,650.755,0.5,0.5,0.5
48201453604,5,0.0,0.0,0.0,0.6,0.4
48201453700,6,420.28,105.07,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201453800,2,0.0,,0.5,0.5,0.5
48201453900,3,749.99,374.995,0.0,0.0,1.0
48201453902,3,0.0,,0.0,1.0,0.0
48201454000,6,6746.6,2248.866666666667,0.3333333333333333,0.5,0.5
48201454100,6,709.18,177.295,0.16666666666666666,0.5,0.5
48201454200,4,0.0,,0.25,0.75,0.25
48201454301,10,2280.64,325.80571428571426,0.6,0.1,0.9
48201454302,4,0.0,0.0,0.0,0.25,0.75
48201454304,2,0.0,,0.0,0.0,1.0
48201454305,2,0.0,,0.0,0.0,1.0
48201454400,2,3225.05,3225.05,1.0,0.5,0.5
48201454501,4,6156.63,1539.1575,1.0,0.0,1.0
48201454502,1,0.0,0.0,1.0,1.0,0.0
48201454504,1,0.0,0.0,0.0,1.0,0.0
48201454600,2,0.0,0.0,0.5,0.5,0.5
48201454700,2,0.0,0.0,0.5,0.5,0.5
48201454800,2,0.0,0.0,0.5,0.5,0.5
48201454900,1,0.0,0.0,0.0,0.0,1.0
48201455103,1,0.0,,0.0,1.0,0.0
48201455104,2,1624.97,1624.97,0.0,0.5,0.5
48201455200,1,0.0,0.0,0.0,1.0,0.0
48201455300,7,0.0,0.0,0.42857142857142855,0.42857142857142855,0.5714285714285714
48201510100,1,0.0,,0.0,0.0,1.0
48201510200,6,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5
48201510300,1,0.0,0.0,0.0,1.0,0.0
48201510500,1,0.0,0.0,1.0,1.0,0.0
48201510600,1,0.0,0.0,0.0,0.0,1.0
48201510602,1,0.0,,0.0,0.0,1.0
48201510700,1,2135.44,2135.44,1.0,0.0,1.0
48201510800,1,0.0,0.0,1.0,1.0,0.0
48201510900,1,1798.44,1798.44,1.0,1.0,0.0
48201511100,2,6822.37,6822.37,0.5,0.0,1.0
48201511200,2,3818.36,1909.18,0.5,1.0,0.0
48201511201,1,0.0,,0.0,1.0,0.0
48201511302,1,0.0,,0.0,1.0,0.0
48201511500,2,0.0,0.0,0.5,0.0,1.0
48201511600,2,2030.71,1015.355,1.0,0.0,1.0
48201520100,2,0.0,,0.5,0.5,0.5
48201520200,1,0.0,0.0,1.0,1.0,0.0
48201520500,2,0.0,0.0,1.0,0.0,1.0
48201521000,1,0.0,,0.0,0.0,1.0
48201521202,1,0.0,,0.0,1.0,0.0
48201521300,2,1491.56,1491.56,0.0,1.0,0.0
48201521400,2,538.54,538.54,0.0,0.5,0.5
48201521401,1,0.0,,0.0,0.0,1.0
48201521402,1,0.0,,0.0,1.0,0.0
48201521500,3,354.0,177.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
48201521502,1,0.0,,0.0,0.0,1.0
48201521600,1,449.99,449.99,0.0,1.0,0.0
48201521700,6,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334
48201522000,3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
48201522102,2,0.0,0.0,0.0,1.0,0.0
48201522302,1,0.0,0.0,1.0,0.0,1.0
48201530100,4,6015.93,3007.965,0.5,0.0,1.0
48201530101,1,900.0,900.0,0.0,0.0,1.0
48201530200,1,0.0,0.0,0.0,1.0,0.0
48201530300,2,0.0,0.0,0.5,0.0,1.0
48201530400,4,420.28,210.14,0.25,0.25,0.75
48201530500,8,5519.89,1103.978,0.25,0.375,0.625
48201530501,1,0.0,,0.0,0.0,1.0
48201530600,1,0.0,0.0,1.0,0.0,1.0
48201530700,3,0.0,0.0,0.6666666666666666,0.0,1.0
48201530701,1,825.09,825.09,0.0,0.0,1.0
48201530702,1,0.0,0.0,0.0,0.0,1.0
48201530800,10,2325.54,465.108,0.4,0.4,0.6
48201531000,2,0.0,0.0,0.5,0.5,0.5
48201531100,1,0.0,0.0,0.0,0.0,1.0
48201531200,2,0.0,0.0,0.0,0.5,0.5
48201531300,3,0.0,,0.3333333333333333,0.0,1.0
48201531400,1,0.0,0.0,0.0,0.0,0.0
48201531700,1,0.0,,0.0,0.0,1.0
48201531800,2,0.0,0.0,0.0,1.0,0.0
48201531900,4,0.0,0.0,0.25,0.75,0.25
48201532001,4,3866.57,1288.8566666666668,0.5,0.25,0.75
48201532004,1,0.0,0.0,0.0,0.0,1.0
48201532100,2,0.0,0.0,0.5,0.0,1.0
48201532200,2,0.0,0.0,0.0,0.0,1.0
48201532300,2,0.0,0.0,0.5,0.0,1.0
48201532400,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
48201532501,1,0.0,0.0,0.0,1.0,0.0
48201532502,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
48201532503,1,0.0,,0.0,1.0,0.0
48201532600,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
48201532700,9,0.0,0.0,0.1111111111111111,0.5555555555555556,0.4444444444444444
48201532900,4,0.0,0.0,0.25,1.0,0.0
48201533000,5,0.0,0.0,0.4,0.4,0.6
48201533100,9,229.95,57.4875,0.1111111111111111,0.3333333333333333,0.6666666666666666
48201533200,1,0.0,0.0,1.0,1.0,0.0
48201533300,7,3020.6,1006.8666666666667,0.42857142857142855,0.42857142857142855,0.5714285714285714
48201533301,1,0.0,0.0,0.0,0.0,1.0
48201533400,4,0.0,0.0,0.5,0.5,0.5
48201533402,1,0.0,,0.0,1.0,0.0
48201533500,5,0.0,0.0,0.2,0.6,0.4
48201533600,7,3505.75,876.4375,0.14285714285714285,0.14285714285714285,0.8571428571428571
48201533701,1,0.0,,0.0,0.0,1.0
48201533702,4,8528.08,4264.04,0.25,1.0,0.0
48201533801,1,0.0,,0.0,1.0,0.0
48201533802,8,0.0,0.0,0.25,0.875,0.125
48201533901,2,0.0,,0.5,0.5,0.5
48201533902,4,0.0,0.0,0.0,0.0,1.0
48201533903,1,259.18,259.18,0.0,0.0,1.0
48201533904,2,0.0,,0.0,1.0,0.0
48201534002,2,0.0,,0.0,1.0,0.0
48201534003,1,0.0,,0.0,1.0,0.0
48201534100,2,0.0,0.0,0.5,1.0,0.0
48201534201,1,0.0,,0.0,0.0,1.0
48201534202,2,0.0,,0.5,0.5,0.5
48201540101,1,0.0,,0.0,1.0,0.0
48201540102,6,1061.92,530.96,0.0,0.5,0.5
48201540200,2,0.0,,0.0,1.0,0.0
48201540501,5,8472.16,4236.08,0.6,0.6,0.4
48201540502,11,38871.78,3887.178,0.6363636363636364,0.6363636363636364,0.36363636363636365
48201540601,2,3730.27,1865.135,0.5,0.5,0.5
48201540602,1,0.0,0.0,0.0,1.0,0.0
48201540700,7,18712.43,3118.7383333333332,0.7142857142857143,0.8571428571428571,0.14285714285714285
48201540800,4,0.0,0.0,0.25,0.5,0.5
48201540902,1,0.0,0.0,1.0,0.0,1.0
48201541001,4,257.73,85.91000000000001,0.5,0.0,1.0
48201541002,2,0.0,0.0,1.0,1.0,0.0
48201541003,6,4972.13,994.426,0.5,0.6666666666666666,0.3333333333333333
48201541004,1,0.0,,0.0,1.0,0.0
48201541006,1,0.0,0.0,0.0,1.0,0.0
48201541008,2,0.0,,0.0,1.0,0.0
48201541201,1,0.0,,0.0,0.0,1.0
48201541203,1,0.0,,1.0,1.0,0.0
48201541204,1,0.0,,0.0,0.0,1.0
48201541206,1,4376.0,4376.0,0.0,0.0,1.0
48201541300,5,0.0,0.0,0.2,0.2,0.8
48201541301,1,0.0,,0.0,1.0,0.0
48201541302,2,810.0,810.0,0.0,0.5,0.5
48201541400,5,0.0,0.0,0.6,0.4,0.6
48201541403,1,0.0,,0.0,0.0,1.0
48201541404,1,0.0,,0.0,1.0,0.0
48201541500,1,0.0,,0.0,0.0,1.0
48201541601,1,0.0,,0.0,1.0,0.0
48201541602,2,0.0,0.0,0.5,0.5,0.5
48201541603,1,1184.27,1184.27,0.0,0.0,1.0
48201541604,1,0.0,,0.0,1.0,0.0
48201541700,15,27700.369999999995,2518.215454545454,0.5333333333333333,0.3333333333333333,0.6666666666666666
48201541703,1,0.0,0.0,0.0,1.0,0.0
48201541800,11,3412.63,568.7716666666666,0.36363636363636365,0.18181818181818182,0.8181818181818182
48201541801,1,0.0,,0.0,0.0,1.0
48201541902,1,0.0,,0.0,1.0,0.0
48201542000,5,0.0,0.0,0.0,0.6,0.4
48201542001,2,1844.38,922.19,0.0,1.0,0.0
48201542002,1,0.0,,0.0,0.0,1.0
48201542003,1,0.0,,0.0,1.0,0.0
48201542004,2,0.0,,0.0,0.5,0.5
48201542101,10,983.0,196.6,0.3,0.4,0.6
48201542102,6,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201542103,1,0.0,,0.0,0.0,1.0
48201542105,1,0.0,,0.0,1.0,0.0
48201542106,2,0.0,,0.0,0.5,0.5
48201542107,1,0.0,,0.0,1.0,0.0
48201542200,8,0.0,0.0,0.625,0.75,0.25
48201542201,2,0.0,0.0,0.0,0.5,0.5
48201542202,1,0.0,0.0,0.0,0.0,1.0
48201542203,1,0.0,,0.0,1.0,0.0
48201542302,7,4115.74,1371.9133333333332,0.5714285714285714,0.0,1.0
48201542400,3,515.45,171.8166666666667,0.3333333333333333,0.0,1.0
48201542401,4,409.71,204.855,0.0,0.5,0.5
48201542500,2,0.0,0.0,0.0,0.0,1.0
48201542600,1,0.0,,0.0,1.0,0.0
48201542700,1,0.0,0.0,0.0,1.0,0.0
48201542800,1,3112.13,3112.13,1.0,0.0,1.0
48201542900,5,0.0,0.0,0.2,0.6,0.4
48201542901,4,2606.8199999999997,1303.4099999999999,0.0,0.0,1.0
48201542902,6,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
48201543001,2,0.0,0.0,0.5,1.0,0.0
48201543002,9,300.0,100.0,0.2222222222222222,0.5555555555555556,0.4444444444444444
48201543003,4,0.0,0.0,1.0,0.25,0.75
48201543005,1,0.0,,0.0,1.0,0.0
48201543007,1,0.0,,0.0,1.0,0.0
48201543008,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
48201543010,3,0.0,,0.0,1.0,0.0
48201543011,1,0.0,0.0,0.0,1.0,0.0
48201543100,2,0.0,0.0,0.5,1.0,0.0
48201543200,5,0.0,0.0,0.0,0.2,0.8
48201550100,3,0.0,,0.3333333333333333,0.0,1.0
48201550101,1,0.0,,0.0,0.0,1.0
48201550102,1,0.0,,0.0,0.0,1.0
48201550200,5,0.0,0.0,0.4,0.2,0.8
48201550301,8,0.0,0.0,0.375,0.0,1.0
48201550302,6,0.0,0.0,0.0,0.0,1.0
48201550303,1,0.0,,0.0,0.0,1.0
48201550304,1,0.0,0.0,0.0,0.0,1.0
48201550305,2,0.0,0.0,0.0,0.5,0.5
48201550306,5,320.93,320.93,0.0,0.2,0.8
48201550401,14,0.0,0.0,0.5714285714285714,0.21428571428571427,0.7857142857142857
48201550402,11,0.0,0.0,0.36363636363636365,0.36363636363636365,0.6363636363636364
48201550403,1,0.0,,0.0,0.0,1.0
48201550404,2,0.0,0.0,0.0,0.0,1.0
48201550405,3,856.71,856.71,0.0,0.0,1.0
48201550406,1,0.0,,0.0,1.0,0.0
48201550407,1,0.0,,0.0,1.0,0.0
48201550500,3,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
48201550601,7,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855
48201550602,1,0.0,0.0,0.0,1.0,0.0
48201550603,3,0.0,,0.0,0.3333333333333333,0.6666666666666666
48201550700,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201550800,2,0.0,0.0,0.5,0.5,0.5
48201550900,4,0.0,0.0,0.25,0.25,0.75
48201551000,1,0.0,0.0,0.0,1.0,0.0
48201551100,5,0.0,0.0,0.4,0.2,0.8
48201551200,2,0.0,,0.0,0.5,0.5
48201551201,1,0.0,,0.0,0.0,1.0
48201551300,3,900.0,450.0,0.0,0.6666666666666666,0.3333333333333333
48201551400,1,0.0,,1.0,0.0,1.0
48201551500,2,0.0,0.0,0.5,0.0,1.0
48201551600,6,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666
48201551601,1,0.0,,0.0,1.0,0.0
48201551602,1,0.0,0.0,0.0,0.0,1.0
48201551701,2,0.0,,0.0,0.5,0.5
48201551703,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201551800,1,0.0,0.0,0.0,1.0,0.0
48201551900,2,0.0,0.0,0.0,0.0,1.0
48201551902,1,0.0,,0.0,0.0,1.0
48201552001,3,0.0,,0.6666666666666666,0.3333333333333333,0.6666666666666666
48201552002,1,0.0,0.0,0.0,0.0,1.0
48201552102,2,0.0,0.0,0.5,0.5,0.5
48201552103,2,0.0,0.0,0.5,0.5,0.5
48201552200,6,974.98,487.49,0.16666666666666666,0.0,1.0
48201552301,3,1412.47,706.235,0.3333333333333333,0.6666666666666666,0.3333333333333333
48201552302,2,0.0,,0.5,0.0,1.0
48201552400,4,2566.74,855.5799999999999,0.25,0.25,0.75
48201552500,3,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201552501,1,1243.35,1243.35,0.0,1.0,0.0
48201552601,3,0.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201552602,6,14623.04,4874.346666666667,0.6666666666666666,0.5,0.5
48201552700,7,13100.099999999999,4366.7,0.5714285714285714,0.0,1.0
48201552702,1,0.0,,0.0,0.0,1.0
48201552800,3,5474.14,2737.07,0.3333333333333333,0.3333333333333333,0.6666666666666666
48201552802,1,0.0,,0.0,0.0,1.0
48201552900,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
48201552901,1,849.97,849.97,0.0,0.0,1.0
48201553001,7,0.0,0.0,0.14285714285714285,0.42857142857142855,0.5714285714285714
48201553002,2,757.73,378.865,0.5,1.0,0.0
48201553100,12,19766.92,1796.992727272727,0.25,0.4166666666666667,0.5833333333333334
48201553102,1,0.0,0.0,0.0,0.0,1.0
48201553200,8,6141.630000000001,2047.2100000000003,0.5,0.25,0.75
48201553202,1,0.0,,0.0,1.0,0.0
48201553300,16,12442.51,1131.1372727272728,0.3125,0.0,1.0
48201553401,4,6032.14,2010.7133333333334,0.5,0.75,0.25
48201553402,1,2295.81,2295.81,0.0,1.0,0.0
48201553403,4,1447.7,482.56666666666666,0.0,0.25,0.75
48201553500,3,0.0,,0.0,0.6666666666666666,0.3333333333333333
48201553600,1,0.0,0.0,0.0,1.0,0.0
48201553700,3,10968.54,3656.1800000000003,0.6666666666666666,0.3333333333333333,0.6666666666666666
48201553801,2,0.0,,0.0,1.0,0.0
48201553802,1,0.0,,0.0,1.0,0.0
48201553804,1,0.0,,0.0,0.0,1.0
48201553900,1,0.0,,1.0,1.0,0.0
48201554001,4,0.0,0.0,0.5,0.0,1.0
48201554101,1,0.0,,0.0,0.0,1.0
48201554102,1,0.0,0.0,0.0,0.0,1.0
48201554200,2,0.0,0.0,0.5,0.5,0.5
48201554201,1,0.0,,0.0,0.0,1.0
48201554301,3,9982.19,3327.396666666667,1.0,1.0,0.0
48201554302,9,29843.95,3315.9944444444445,0.6666666666666666,0.4444444444444444,0.5555555555555556
48201554401,3,9024.92,3008.306666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333
48201554402,3,0.0,0.0,0.3333333333333333,1.0,0.0
48201554403,1,0.0,0.0,0.0,1.0,0.0
48201554407,1,0.0,,0.0,1.0,0.0
48201554700,1,0.0,0.0,1.0,1.0,0.0
48201554702,1,0.0,,0.0,1.0,0.0
48201554801,4,3318.78,1659.39,0.25,0.5,0.5
48201554802,1,0.0,,0.0,1.0,0.0
48201554805,1,0.0,,0.0,1.0,0.0
48201554806,1,1299.12,1299.12,0.0,0.0,1.0
48201554808,1,0.0,,0.0,1.0,0.0
48201554901,2,0.0,0.0,0.0,0.5,0.5
48201554902,1,3818.12,3818.12,1.0,0.0,1.0
48201554903,1,0.0,,0.0,1.0,0.0
48201554904,1,0.0,0.0,0.0,1.0,0.0
48201554908,3,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
48201555000,3,791.5,395.75,0.0,0.3333333333333333,0.6666666666666666
48201555002,1,0.0,0.0,0.0,1.0,0.0
48201555100,4,0.0,0.0,1.0,0.75,0.25
48201555101,2,0.0,,0.0,0.0,1.0
48201555102,1,2169.25,2169.25,0.0,0.0,1.0
48201555200,1,0.0,0.0,1.0,0.0,1.0
48201555301,1,1932.54,1932.54,1.0,0.0,1.0
48201555303,3,0.0,0.0,0.0,1.0,0.0
48201555401,2,0.0,0.0,0.0,0.5,0.5
48201555402,2,0.0,0.0,0.5,0.0,1.0
48201555403,1,0.0,,0.0,0.0,1.0
48201555501,1,0.0,0.0,1.0,0.0,1.0
48201555502,4,0.0,0.0,0.5,0.75,0.25
48201555503,1,0.0,,0.0,1.0,0.0
48201555600,1,0.0,,0.0,1.0,0.0
48201555701,6,0.0,0.0,0.3333333333333333,0.5,0.5
48201555704,1,0.0,,0.0,1.0,0.0
48201556000,7,489.14,122.285,0.2857142857142857,0.2857142857142857,0.7142857142857143
48201556100,1,0.0,0.0,0.0,1.0,0.0
48201980100,2,0.0,,0.0,0.5,0.5
48203020103,2,0.0,,0.0,0.5,0.5
48203020105,2,0.0,,0.0,1.0,0.0
48203020106,1,0.0,,0.0,1.0,0.0
48203020202,1,0.0,0.0,0.0,1.0,0.0
48203020302,2,0.0,0.0,0.0,1.0,0.0
48203020401,1,578.59,578.59,0.0,0.0,1.0
48203020402,1,0.0,0.0,0.0,1.0,0.0
48203020502,1,0.0,,0.0,1.0,0.0
48203020605,1,0.0,,0.0,1.0,0.0
48209010307,2,0.0,0.0,0.0,0.0,1.0
48209010500,1,0.0,,0.0,1.0,0.0
48209010601,1,0.0,,0.0,0.0,1.0
48209010703,1,0.0,,0.0,0.0,1.0
48209010809,1,0.0,,0.0,1.0,0.0
48209010907,1,0.0,,0.0,1.0,0.0
48209010913,2,0.0,,0.0,0.5,0.5
48209010919,1,0.0,,0.0,1.0,0.0
48213950301,1,0.0,0.0,0.0,1.0,0.0
48213950500,1,0.0,,0.0,1.0,0.0
48213950904,1,525.82,525.82,0.0,1.0,0.0
48213950905,2,0.0,,0.0,1.0,0.0
48213951401,1,0.0,0.0,0.0,1.0,0.0
48215020107,1,0.0,,0.0,1.0,0.0
48215021307,1,0.0,,0.0,0.0,1.0
48215021500,1,0.0,,0.0,1.0,0.0
48215021808,1,0.0,,0.0,1.0,0.0
48215022107,1,85.19,85.19,0.0,1.0,0.0
48215022402,1,0.0,,0.0,1.0,0.0
48215022502,1,0.0,,0.0,0.0,1.0
48215022801,1,0.0,,0.0,1.0,0.0
48215023517,1,0.0,,0.0,1.0,0.0
48215023528,1,387.44,387.44,0.0,1.0,0.0
48215024001,1,0.0,,0.0,0.0,1.0
48215024108,1,0.0,,0.0,1.0,0.0
48215024119,1,0.0,,0.0,0.0,1.0
48215024132,1,0.0,,0.0,0.0,1.0
48215024209,1,0.0,,0.0,1.0,0.0
48215024501,1,0.0,,0.0,1.0,0.0
48215024502,1,0.0,,0.0,0.0,1.0
48217960501,1,0.0,,0.0,0.0,1.0
48221160217,1,0.0,,0.0,1.0,0.0
48225950102,1,0.0,,0.0,1.0,0.0
48225950400,2,0.0,,0.0,0.0,1.0
48227950100,1,0.0,0.0,0.0,1.0,0.0
48231960100,1,0.0,0.0,0.0,1.0,0.0
48231960800,1,0.0,,0.0,1.0,0.0
48231961101,1,0.0,,0.0,1.0,0.0
48239950100,5,0.0,0.0,0.0,0.6,0.4
48239950200,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48239950300,4,0.0,0.0,0.25,1.0,0.0
48241950100,3,1096.72,548.36,0.6666666666666666,1.0,0.0
48241950101,1,0.0,0.0,0.0,1.0,0.0
48241950102,1,1618.73,1618.73,0.0,1.0,0.0
48241950200,6,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
48241950300,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48241950500,4,109.5,54.75,0.0,0.75,0.25
48241950600,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
48241950700,4,654.78,163.695,0.25,1.0,0.0
48241950800,3,2641.7,880.5666666666666,0.3333333333333333,1.0,0.0
48245000101,12,40029.689999999995,3335.8074999999994,0.5,0.5833333333333334,0.4166666666666667
48245000102,5,8736.33,1747.266,0.8,0.4,0.6
48245000103,7,415.48,207.74,0.42857142857142855,0.14285714285714285,0.8571428571428571
48245000200,9,0.0,0.0,0.3333333333333333,0.1111111111111111,0.8888888888888888
48245000302,7,8951.97,2983.99,0.42857142857142855,0.8571428571428571,0.14285714285714285
48245000304,9,8809.630000000001,1101.2037500000001,0.7777777777777778,0.5555555555555556,0.4444444444444444
48245000306,3,1064.0,1064.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48245000307,9,0.0,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666666
48245000308,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334
48245000309,1,0.0,0.0,0.0,1.0,0.0
48245000310,4,0.0,0.0,0.5,0.25,0.75
48245000313,1,0.0,,0.0,0.0,1.0
48245000400,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
48245000500,1,0.0,,0.0,0.0,1.0
48245000600,8,43.77,7.295000000000001,0.875,0.375,0.625
48245000700,5,10051.52,2512.88,0.6,0.4,0.6
48245000900,5,0.0,0.0,0.2,0.2,0.8
48245001100,3,1529.79,509.93,1.0,0.3333333333333333,0.6666666666666666
48245001200,4,0.0,0.0,0.0,0.5,0.5
48245001301,8,1868.79,311.465,0.125,0.375,0.625
48245001302,2,0.0,,0.5,0.5,0.5
48245001303,4,134.09,67.045,0.25,1.0,0.0
48245001700,5,0.0,0.0,0.4,0.6,0.4
48245001900,4,0.0,0.0,0.0,0.25,0.75
48245002100,7,965.72,241.43,0.2857142857142857,0.42857142857142855,0.5714285714285714
48245002200,4,1310.9,436.9666666666667,0.25,1.0,0.0
48245002300,8,1530.88,306.17600000000004,0.375,0.375,0.625
48245002400,6,812.22,135.37,0.16666666666666666,0.3333333333333333,0.6666666666666666
48245002500,5,1409.57,352.3925,0.0,0.4,0.6
48245002600,9,509.57,84.92833333333333,0.3333333333333333,0.0,1.0
48245005100,2,0.0,0.0,0.5,0.5,0.5
48245005400,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
48245005500,2,714.04,357.02,0.0,0.5,0.5
48245005600,6,11406.25,2281.25,0.5,0.6666666666666666,0.16666666666666666
48245005900,5,7312.65,1462.53,0.8,0.4,0.6
48245006100,7,4957.73,708.2471428571428,0.42857142857142855,0.7142857142857143,0.2857142857142857
48245006300,3,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
48245006400,2,487.5,243.75,0.5,1.0,0.0
48245006500,6,0.0,0.0,0.3333333333333333,0.5,0.5
48245006600,9,33217.93,4152.24125,0.6666666666666666,0.4444444444444444,0.4444444444444444
48245006700,4,15510.41,5170.136666666666,0.75,0.5,0.5
48245006800,5,16263.81,4065.9525,0.4,1.0,0.0
