GEO_ID,NAME,B01003_001E,B19013_001E,state,county,tract,state_fips
1400000US48113018153,Census Tract 181.53; Dallas County; Texas,7511,115400,48,113,018153,48
1400000US48113018154,Census Tract 181.54; Dallas County; Texas,4830,104817,48,113,018154,48
1400000US48113018155,Census Tract 181.55; Dallas County; Texas,5513,139245,48,113,018155,48
1400000US48113018156,Census Tract 181.56; Dallas County; Texas,5481,110559,48,113,018156,48
1400000US48113018157,Census Tract 181.57; Dallas County; Texas,4197,85625,48,113,018157,48
1400000US48113018158,Census Tract 181.58; Dallas County; Texas,4385,95972,48,113,018158,48
1400000US48113018159,Census Tract 181.59; Dallas County; Texas,5322,175444,48,113,018159,48
1400000US48113018203,Census Tract 182.03; Dallas County; Texas,6263,71190,48,113,018203,48
1400000US48113018204,Census Tract 182.04; Dallas County; Texas,4818,57061,48,113,018204,48
1400000US48113018205,Census Tract 182.05; Dallas County; Texas,4169,58273,48,113,018205,48
1400000US48113018206,Census Tract 182.06; Dallas County; Texas,4081,53942,48,113,018206,48
1400000US48113018300,Census Tract 183; Dallas County; Texas,7079,71215,48,113,018300,48
1400000US48113018401,Census Tract 184.01; Dallas County; Texas,4364,66009,48,113,018401,48
1400000US48113018402,Census Tract 184.02; Dallas County; Texas,4313,79653,48,113,018402,48
1400000US48113018403,Census Tract 184.03; Dallas County; Texas,1581,46415,48,113,018403,48
1400000US48113018501,Census Tract 185.01; Dallas County; Texas,4830,74663,48,113,018501,48
1400000US48113018505,Census Tract 185.05; Dallas County; Texas,3776,35160,48,113,018505,48
1400000US48113018506,Census Tract 185.06; Dallas County; Texas,3300,37903,48,113,018506,48
1400000US48113018507,Census Tract 185.07; Dallas County; Texas,3906,39868,48,113,018507,48
1400000US48113018508,Census Tract 185.08; Dallas County; Texas,1805,35586,48,113,018508,48
1400000US48113018600,Census Tract 186; Dallas County; Texas,3925,74810,48,113,018600,48
1400000US48113018700,Census Tract 187; Dallas County; Texas,7107,47962,48,113,018700,48
1400000US48113018801,Census Tract 188.01; Dallas County; Texas,4574,65355,48,113,018801,48
1400000US48113018802,Census Tract 188.02; Dallas County; Texas,1710,60433,48,113,018802,48
1400000US48113018900,Census Tract 189; Dallas County; Texas,5803,64651,48,113,018900,48
1400000US48113019013,Census Tract 190.13; Dallas County; Texas,5034,36656,48,113,019013,48
1400000US48113019016,Census Tract 190.16; Dallas County; Texas,2600,61977,48,113,019016,48
1400000US48113019018,Census Tract 190.18; Dallas County; Texas,5025,67014,48,113,019018,48
1400000US48113019019,Census Tract 190.19; Dallas County; Texas,7477,41528,48,113,019019,48
1400000US48113019020,Census Tract 190.20; Dallas County; Texas,7396,55345,48,113,019020,48
1400000US48113019023,Census Tract 190.23; Dallas County; Texas,5307,103790,48,113,019023,48
1400000US48113019024,Census Tract 190.24; Dallas County; Texas,3801,95208,48,113,019024,48
1400000US48113019025,Census Tract 190.25; Dallas County; Texas,4369,88468,48,113,019025,48
1400000US48113019026,Census Tract 190.26; Dallas County; Texas,5550,71029,48,113,019026,48
1400000US48113019027,Census Tract 190.27; Dallas County; Texas,7261,68453,48,113,019027,48
1400000US48113019028,Census Tract 190.28; Dallas County; Texas,3733,68790,48,113,019028,48
1400000US48113019029,Census Tract 190.29; Dallas County; Texas,5836,57574,48,113,019029,48
1400000US48113019031,Census Tract 190.31; Dallas County; Texas,5192,115056,48,113,019031,48
1400000US48113019032,Census Tract 190.32; Dallas County; Texas,4824,60444,48,113,019032,48
1400000US48113019033,Census Tract 190.33; Dallas County; Texas,4272,55185,48,113,019033,48
1400000US48113019034,Census Tract 190.34; Dallas County; Texas,4645,36605,48,113,019034,48
1400000US48113019035,Census Tract 190.35; Dallas County; Texas,6383,37426,48,113,019035,48
1400000US48113019036,Census Tract 190.36; Dallas County; Texas,2598,135273,48,113,019036,48
1400000US48113019037,Census Tract 190.37; Dallas County; Texas,3117,105682,48,113,019037,48
1400000US48113019039,Census Tract 190.39; Dallas County; Texas,5895,83438,48,113,019039,48
1400000US48113019040,Census Tract 190.40; Dallas County; Texas,8018,79468,48,113,019040,48
1400000US48113019041,Census Tract 190.41; Dallas County; Texas,2370,112188,48,113,019041,48
1400000US48113019042,Census Tract 190.42; Dallas County; Texas,7660,88808,48,113,019042,48
1400000US48113019044,Census Tract 190.44; Dallas County; Texas,3497,72321,48,113,019044,48
1400000US48113019045,Census Tract 190.45; Dallas County; Texas,2572,35240,48,113,019045,48
1400000US48113019046,Census Tract 190.46; Dallas County; Texas,3081,65417,48,113,019046,48
1400000US48113019047,Census Tract 190.47; Dallas County; Texas,4290,69225,48,113,019047,48
1400000US48113019048,Census Tract 190.48; Dallas County; Texas,3995,80100,48,113,019048,48
1400000US48113019049,Census Tract 190.49; Dallas County; Texas,4585,61500,48,113,019049,48
1400000US48113019050,Census Tract 190.50; Dallas County; Texas,3071,170313,48,113,019050,48
1400000US48113019051,Census Tract 190.51; Dallas County; Texas,4843,149152,48,113,019051,48
1400000US48113019052,Census Tract 190.52; Dallas County; Texas,1009,86906,48,113,019052,48
1400000US48113019053,Census Tract 190.53; Dallas County; Texas,1517,81721,48,113,019053,48
1400000US48113019101,Census Tract 191.01; Dallas County; Texas,1157,65625,48,113,019101,48
1400000US48113019102,Census Tract 191.02; Dallas County; Texas,4570,89020,48,113,019102,48
1400000US48113019202,Census Tract 192.02; Dallas County; Texas,4976,77308,48,113,019202,48
1400000US48113019203,Census Tract 192.03; Dallas County; Texas,3826,127308,48,113,019203,48
1400000US48113019205,Census Tract 192.05; Dallas County; Texas,4748,166275,48,113,019205,48
1400000US48113019208,Census Tract 192.08; Dallas County; Texas,5764,51750,48,113,019208,48
1400000US48113019210,Census Tract 192.10; Dallas County; Texas,4639,164539,48,113,019210,48
1400000US48113019211,Census Tract 192.11; Dallas County; Texas,5777,72451,48,113,019211,48
1400000US48113019212,Census Tract 192.12; Dallas County; Texas,3129,34710,48,113,019212,48
1400000US48113019213,Census Tract 192.13; Dallas County; Texas,3464,35278,48,113,019213,48
1400000US48113019214,Census Tract 192.14; Dallas County; Texas,5676,51330,48,113,019214,48
1400000US48113019215,Census Tract 192.15; Dallas County; Texas,2384,115254,48,113,019215,48
1400000US48113019216,Census Tract 192.16; Dallas County; Texas,3864,70208,48,113,019216,48
1400000US48113019301,Census Tract 193.01; Dallas County; Texas,3403,250001,48,113,019301,48
1400000US48113019302,Census Tract 193.02; Dallas County; Texas,5752,208250,48,113,019302,48
1400000US48113019400,Census Tract 194; Dallas County; Texas,4454,164663,48,113,019400,48
1400000US48113019501,Census Tract 195.01; Dallas County; Texas,7496,250001,48,113,019501,48
1400000US48113019502,Census Tract 195.02; Dallas County; Texas,4074,250001,48,113,019502,48
1400000US48113019600,Census Tract 196; Dallas County; Texas,2419,241458,48,113,019600,48
1400000US48113019700,Census Tract 197; Dallas County; Texas,1567,250001,48,113,019700,48
1400000US48113019800,Census Tract 198; Dallas County; Texas,4854,247953,48,113,019800,48
1400000US48113019900,Census Tract 199; Dallas County; Texas,3799,49810,48,113,019900,48
1400000US48113020000,Census Tract 200; Dallas County; Texas,5688,176667,48,113,020000,48
1400000US48113020100,Census Tract 201; Dallas County; Texas,2104,57163,48,113,020100,48
1400000US48113020200,Census Tract 202; Dallas County; Texas,4385,41181,48,113,020200,48
1400000US48113020300,Census Tract 203; Dallas County; Texas,2271,40385,48,113,020300,48
1400000US48113020401,Census Tract 204.01; Dallas County; Texas,2650,68177,48,113,020401,48
1400000US48113020402,Census Tract 204.02; Dallas County; Texas,6288,93808,48,113,020402,48
1400000US48113020500,Census Tract 205; Dallas County; Texas,6148,25191,48,113,020500,48
1400000US48113020600,Census Tract 206; Dallas County; Texas,2024,250001,48,113,020600,48
1400000US48113020700,Census Tract 207; Dallas County; Texas,5023,88634,48,113,020700,48
1400000US48113020800,Census Tract 208; Dallas County; Texas,7874,33800,48,113,020800,48
1400000US48113020900,Census Tract 209; Dallas County; Texas,2209,36791,48,113,020900,48
1400000US48113021000,Census Tract 210; Dallas County; Texas,5853,44420,48,113,021000,48
1400000US48113021100,Census Tract 211; Dallas County; Texas,4652,26160,48,113,021100,48
1400000US48113021200,Census Tract 212; Dallas County; Texas,4674,55337,48,113,021200,48
1400000US48113980000,Census Tract 9800; Dallas County; Texas,0,-666666666,48,113,980000,48
1400000US48113980100,Census Tract 9801; Dallas County; Texas,0,-666666666,48,113,980100,48
1400000US48113980200,Census Tract 9802; Dallas County; Texas,1428,6972,48,113,980200,48
1400000US48115950401,Census Tract 9504.01; Dawson County; Texas,4007,50341,48,115,950401,48
1400000US48115950402,Census Tract 9504.02; Dawson County; Texas,3655,41250,48,115,950402,48
1400000US48115950500,Census Tract 9505; Dawson County; Texas,2908,27596,48,115,950500,48
1400000US48115950600,Census Tract 9506; Dawson County; Texas,1772,68875,48,115,950600,48
1400000US48117950300,Census Tract 9503; Deaf Smith County; Texas,5765,54167,48,117,950300,48
1400000US48117950400,Census Tract 9504; Deaf Smith County; Texas,4698,51671,48,117,950400,48
1400000US48117950500,Census Tract 9505; Deaf Smith County; Texas,4160,48373,48,117,950500,48
1400000US48117950600,Census Tract 9506; Deaf Smith County; Texas,3962,53333,48,117,950600,48
1400000US48119950100,Census Tract 9501; Delta County; Texas,3108,81000,48,119,950100,48
1400000US48119950200,Census Tract 9502; Delta County; Texas,2170,47688,48,119,950200,48
1400000US48121020109,Census Tract 201.09; Denton County; Texas,9592,195606,48,121,020109,48
1400000US48121020110,Census Tract 201.10; Denton County; Texas,6215,183235,48,121,020110,48
1400000US48121020111,Census Tract 201.11; Denton County; Texas,4439,249318,48,121,020111,48
1400000US48121020112,Census Tract 201.12; Denton County; Texas,2958,130347,48,121,020112,48
1400000US48121020115,Census Tract 201.15; Denton County; Texas,6344,116250,48,121,020115,48
1400000US48121020116,Census Tract 201.16; Denton County; Texas,6751,107658,48,121,020116,48
1400000US48121020117,Census Tract 201.17; Denton County; Texas,2472,107109,48,121,020117,48
1400000US48121020118,Census Tract 201.18; Denton County; Texas,5247,76761,48,121,020118,48
1400000US48121020119,Census Tract 201.19; Denton County; Texas,4126,101042,48,121,020119,48
1400000US48121020120,Census Tract 201.20; Denton County; Texas,7171,118426,48,121,020120,48
1400000US48121020121,Census Tract 201.21; Denton County; Texas,6125,94602,48,121,020121,48
1400000US48121020122,Census Tract 201.22; Denton County; Texas,4574,103094,48,121,020122,48
1400000US48121020123,Census Tract 201.23; Denton County; Texas,6327,91680,48,121,020123,48
1400000US48121020124,Census Tract 201.24; Denton County; Texas,4043,129313,48,121,020124,48
1400000US48121020125,Census Tract 201.25; Denton County; Texas,8036,125404,48,121,020125,48
1400000US48121020126,Census Tract 201.26; Denton County; Texas,3642,95489,48,121,020126,48
1400000US48121020127,Census Tract 201.27; Denton County; Texas,7499,93621,48,121,020127,48
1400000US48121020128,Census Tract 201.28; Denton County; Texas,11849,148317,48,121,020128,48
1400000US48121020129,Census Tract 201.29; Denton County; Texas,4718,110950,48,121,020129,48
1400000US48121020130,Census Tract 201.30; Denton County; Texas,2433,142500,48,121,020130,48
1400000US48121020131,Census Tract 201.31; Denton County; Texas,7495,109853,48,121,020131,48
1400000US48121020132,Census Tract 201.32; Denton County; Texas,6129,121143,48,121,020132,48
1400000US48121020133,Census Tract 201.33; Denton County; Texas,8010,137664,48,121,020133,48
1400000US48121020134,Census Tract 201.34; Denton County; Texas,6386,175469,48,121,020134,48
1400000US48121020135,Census Tract 201.35; Denton County; Texas,6390,102426,48,121,020135,48
1400000US48121020136,Census Tract 201.36; Denton County; Texas,3929,132954,48,121,020136,48
1400000US48121020137,Census Tract 201.37; Denton County; Texas,3454,134732,48,121,020137,48
1400000US48121020203,Census Tract 202.03; Denton County; Texas,6932,96313,48,121,020203,48
1400000US48121020204,Census Tract 202.04; Denton County; Texas,6154,70689,48,121,020204,48
1400000US48121020205,Census Tract 202.05; Denton County; Texas,2731,109708,48,121,020205,48
1400000US48121020206,Census Tract 202.06; Denton County; Texas,2938,72064,48,121,020206,48
1400000US48121020207,Census Tract 202.07; Denton County; Texas,3443,105313,48,121,020207,48
1400000US48121020208,Census Tract 202.08; Denton County; Texas,3350,89918,48,121,020208,48
1400000US48121020305,Census Tract 203.05; Denton County; Texas,7072,167083,48,121,020305,48
1400000US48121020310,Census Tract 203.10; Denton County; Texas,4532,102554,48,121,020310,48
1400000US48121020311,Census Tract 203.11; Denton County; Texas,3223,91390,48,121,020311,48
1400000US48121020312,Census Tract 203.12; Denton County; Texas,7967,126917,48,121,020312,48
1400000US48121020313,Census Tract 203.13; Denton County; Texas,4976,106382,48,121,020313,48
1400000US48121020314,Census Tract 203.14; Denton County; Texas,12102,107173,48,121,020314,48
1400000US48121020315,Census Tract 203.15; Denton County; Texas,4183,117888,48,121,020315,48
1400000US48121020316,Census Tract 203.16; Denton County; Texas,3628,210395,48,121,020316,48
1400000US48121020317,Census Tract 203.17; Denton County; Texas,5148,146786,48,121,020317,48
1400000US48121020318,Census Tract 203.18; Denton County; Texas,5466,121659,48,121,020318,48
1400000US48121020319,Census Tract 203.19; Denton County; Texas,6696,114514,48,121,020319,48
1400000US48121020320,Census Tract 203.20; Denton County; Texas,10987,116315,48,121,020320,48
1400000US48121020321,Census Tract 203.21; Denton County; Texas,6682,210286,48,121,020321,48
1400000US48121020322,Census Tract 203.22; Denton County; Texas,7758,129427,48,121,020322,48
1400000US48121020402,Census Tract 204.02; Denton County; Texas,6737,77344,48,121,020402,48
1400000US48121020403,Census Tract 204.03; Denton County; Texas,3876,76700,48,121,020403,48
1400000US48121020404,Census Tract 204.04; Denton County; Texas,4968,73519,48,121,020404,48
1400000US48121020405,Census Tract 204.05; Denton County; Texas,4974,117500,48,121,020405,48
1400000US48121020504,Census Tract 205.04; Denton County; Texas,4602,92708,48,121,020504,48
1400000US48121020505,Census Tract 205.05; Denton County; Texas,7408,98804,48,121,020505,48
1400000US48121020506,Census Tract 205.06; Denton County; Texas,1921,82083,48,121,020506,48
1400000US48121020507,Census Tract 205.07; Denton County; Texas,3235,76127,48,121,020507,48
1400000US48121020508,Census Tract 205.08; Denton County; Texas,3090,60469,48,121,020508,48
1400000US48121020601,Census Tract 206.01; Denton County; Texas,5076,34896,48,121,020601,48
1400000US48121020603,Census Tract 206.03; Denton County; Texas,3544,70066,48,121,020603,48
1400000US48121020604,Census Tract 206.04; Denton County; Texas,3317,74346,48,121,020604,48
1400000US48121020605,Census Tract 206.05; Denton County; Texas,2798,71250,48,121,020605,48
1400000US48121020700,Census Tract 207; Denton County; Texas,3510,29955,48,121,020700,48
1400000US48121020800,Census Tract 208; Denton County; Texas,6791,55102,48,121,020800,48
1400000US48121020900,Census Tract 209; Denton County; Texas,4566,26656,48,121,020900,48
1400000US48121021000,Census Tract 210; Denton County; Texas,6360,33805,48,121,021000,48
1400000US48121021100,Census Tract 211; Denton County; Texas,3028,36042,48,121,021100,48
1400000US48121021202,Census Tract 212.02; Denton County; Texas,4196,67906,48,121,021202,48
1400000US48121021203,Census Tract 212.03; Denton County; Texas,3805,44800,48,121,021203,48
1400000US48121021204,Census Tract 212.04; Denton County; Texas,3881,45297,48,121,021204,48
1400000US48121021301,Census Tract 213.01; Denton County; Texas,4335,31567,48,121,021301,48
1400000US48121021304,Census Tract 213.04; Denton County; Texas,6565,62950,48,121,021304,48
1400000US48121021305,Census Tract 213.05; Denton County; Texas,3751,86569,48,121,021305,48
1400000US48121021306,Census Tract 213.06; Denton County; Texas,3220,95964,48,121,021306,48
1400000US48121021307,Census Tract 213.07; Denton County; Texas,5430,114297,48,121,021307,48
1400000US48121021410,Census Tract 214.10; Denton County; Texas,4519,149050,48,121,021410,48
1400000US48121021411,Census Tract 214.11; Denton County; Texas,7020,72200,48,121,021411,48
1400000US48121021412,Census Tract 214.12; Denton County; Texas,5575,132054,48,121,021412,48
1400000US48121021413,Census Tract 214.13; Denton County; Texas,3444,115114,48,121,021413,48
1400000US48121021414,Census Tract 214.14; Denton County; Texas,4967,74396,48,121,021414,48
1400000US48121021415,Census Tract 214.15; Denton County; Texas,9126,118274,48,121,021415,48
1400000US48121021416,Census Tract 214.16; Denton County; Texas,4632,90193,48,121,021416,48
1400000US48121021417,Census Tract 214.17; Denton County; Texas,2401,136319,48,121,021417,48
1400000US48121021418,Census Tract 214.18; Denton County; Texas,4670,140125,48,121,021418,48
1400000US48121021419,Census Tract 214.19; Denton County; Texas,5031,97807,48,121,021419,48
1400000US48121021420,Census Tract 214.20; Denton County; Texas,3351,119583,48,121,021420,48
1400000US48121021421,Census Tract 214.21; Denton County; Texas,3732,88833,48,121,021421,48
1400000US48121021422,Census Tract 214.22; Denton County; Texas,4107,94977,48,121,021422,48
1400000US48121021423,Census Tract 214.23; Denton County; Texas,2928,77627,48,121,021423,48
1400000US48121021502,Census Tract 215.02; Denton County; Texas,5645,80310,48,121,021502,48
1400000US48121021505,Census Tract 215.05; Denton County; Texas,7272,110986,48,121,021505,48
1400000US48121021512,Census Tract 215.12; Denton County; Texas,5240,182007,48,121,021512,48
1400000US48121021513,Census Tract 215.13; Denton County; Texas,3249,144338,48,121,021513,48
1400000US48121021514,Census Tract 215.14; Denton County; Texas,4341,155556,48,121,021514,48
1400000US48121021516,Census Tract 215.16; Denton County; Texas,6668,117583,48,121,021516,48
1400000US48121021517,Census Tract 215.17; Denton County; Texas,4040,79936,48,121,021517,48
1400000US48121021518,Census Tract 215.18; Denton County; Texas,2583,132734,48,121,021518,48
1400000US48121021520,Census Tract 215.20; Denton County; Texas,3987,100039,48,121,021520,48
1400000US48121021521,Census Tract 215.21; Denton County; Texas,4523,115563,48,121,021521,48
1400000US48121021522,Census Tract 215.22; Denton County; Texas,5104,140000,48,121,021522,48
1400000US48121021526,Census Tract 215.26; Denton County; Texas,7930,147365,48,121,021526,48
1400000US48121021528,Census Tract 215.28; Denton County; Texas,2606,185515,48,121,021528,48
1400000US48121021529,Census Tract 215.29; Denton County; Texas,4666,184444,48,121,021529,48
1400000US48121021530,Census Tract 215.30; Denton County; Texas,3261,117739,48,121,021530,48
1400000US48121021531,Census Tract 215.31; Denton County; Texas,4272,125871,48,121,021531,48
1400000US48121021532,Census Tract 215.32; Denton County; Texas,4269,86592,48,121,021532,48
1400000US48121021533,Census Tract 215.33; Denton County; Texas,5889,120745,48,121,021533,48
1400000US48121021534,Census Tract 215.34; Denton County; Texas,6077,223571,48,121,021534,48
1400000US48121021535,Census Tract 215.35; Denton County; Texas,3897,74440,48,121,021535,48
1400000US48121021536,Census Tract 215.36; Denton County; Texas,6227,94863,48,121,021536,48
1400000US48121021537,Census Tract 215.37; Denton County; Texas,5392,141193,48,121,021537,48
1400000US48121021538,Census Tract 215.38; Denton County; Texas,7154,160207,48,121,021538,48
1400000US48121021539,Census Tract 215.39; Denton County; Texas,8333,207076,48,121,021539,48
1400000US48121021540,Census Tract 215.40; Denton County; Texas,6081,223939,48,121,021540,48
1400000US48121021611,Census Tract 216.11; Denton County; Texas,3903,114076,48,121,021611,48
1400000US48121021612,Census Tract 216.12; Denton County; Texas,3656,102555,48,121,021612,48
1400000US48121021613,Census Tract 216.13; Denton County; Texas,6023,70457,48,121,021613,48
1400000US48121021614,Census Tract 216.14; Denton County; Texas,4241,97944,48,121,021614,48
1400000US48121021615,Census Tract 216.15; Denton County; Texas,4608,101149,48,121,021615,48
1400000US48121021616,Census Tract 216.16; Denton County; Texas,4933,63457,48,121,021616,48
1400000US48121021618,Census Tract 216.18; Denton County; Texas,4890,67525,48,121,021618,48
1400000US48121021619,Census Tract 216.19; Denton County; Texas,3500,77500,48,121,021619,48
1400000US48121021620,Census Tract 216.20; Denton County; Texas,3359,70294,48,121,021620,48
1400000US48121021621,Census Tract 216.21; Denton County; Texas,3523,150859,48,121,021621,48
1400000US48121021622,Census Tract 216.22; Denton County; Texas,6601,146628,48,121,021622,48
1400000US48121021626,Census Tract 216.26; Denton County; Texas,2326,250001,48,121,021626,48
1400000US48121021630,Census Tract 216.30; Denton County; Texas,5494,104512,48,121,021630,48
1400000US48121021631,Census Tract 216.31; Denton County; Texas,5664,143516,48,121,021631,48
1400000US48121021632,Census Tract 216.32; Denton County; Texas,3340,120429,48,121,021632,48
1400000US48121021633,Census Tract 216.33; Denton County; Texas,4992,136250,48,121,021633,48
1400000US48121021634,Census Tract 216.34; Denton County; Texas,4548,49129,48,121,021634,48
1400000US48121021635,Census Tract 216.35; Denton County; Texas,4509,63242,48,121,021635,48
1400000US48121021637,Census Tract 216.37; Denton County; Texas,4222,47385,48,121,021637,48
1400000US48121021638,Census Tract 216.38; Denton County; Texas,4184,53618,48,121,021638,48
1400000US48121021639,Census Tract 216.39; Denton County; Texas,3135,110000,48,121,021639,48
1400000US48121021640,Census Tract 216.40; Denton County; Texas,2676,99886,48,121,021640,48
1400000US48121021641,Census Tract 216.41; Denton County; Texas,4095,56791,48,121,021641,48
1400000US48121021642,Census Tract 216.42; Denton County; Texas,3283,54639,48,121,021642,48
1400000US48121021643,Census Tract 216.43; Denton County; Texas,5148,168542,48,121,021643,48
1400000US48121021644,Census Tract 216.44; Denton County; Texas,2065,189856,48,121,021644,48
1400000US48121021645,Census Tract 216.45; Denton County; Texas,1577,33397,48,121,021645,48
1400000US48121021646,Census Tract 216.46; Denton County; Texas,5896,81449,48,121,021646,48
1400000US48121021647,Census Tract 216.47; Denton County; Texas,4276,77897,48,121,021647,48
1400000US48121021648,Census Tract 216.48; Denton County; Texas,3233,114871,48,121,021648,48
1400000US48121021649,Census Tract 216.49; Denton County; Texas,3810,89531,48,121,021649,48
1400000US48121021650,Census Tract 216.50; Denton County; Texas,4935,114621,48,121,021650,48
1400000US48121021651,Census Tract 216.51; Denton County; Texas,6157,115853,48,121,021651,48
1400000US48121021652,Census Tract 216.52; Denton County; Texas,3575,207917,48,121,021652,48
1400000US48121021653,Census Tract 216.53; Denton County; Texas,2580,119676,48,121,021653,48
1400000US48121021654,Census Tract 216.54; Denton County; Texas,3931,141223,48,121,021654,48
1400000US48121021655,Census Tract 216.55; Denton County; Texas,2272,83472,48,121,021655,48
1400000US48121021715,Census Tract 217.15; Denton County; Texas,4819,101557,48,121,021715,48
1400000US48121021716,Census Tract 217.16; Denton County; Texas,5352,63896,48,121,021716,48
1400000US48121021717,Census Tract 217.17; Denton County; Texas,5462,68956,48,121,021717,48
1400000US48121021719,Census Tract 217.19; Denton County; Texas,5567,162457,48,121,021719,48
1400000US48121021720,Census Tract 217.20; Denton County; Texas,3221,209583,48,121,021720,48
1400000US48121021721,Census Tract 217.21; Denton County; Texas,4141,116966,48,121,021721,48
1400000US48121021722,Census Tract 217.22; Denton County; Texas,3819,98250,48,121,021722,48
1400000US48121021723,Census Tract 217.23; Denton County; Texas,1404,106250,48,121,021723,48
1400000US48121021724,Census Tract 217.24; Denton County; Texas,4153,184046,48,121,021724,48
1400000US48121021725,Census Tract 217.25; Denton County; Texas,4061,134098,48,121,021725,48
1400000US48121021726,Census Tract 217.26; Denton County; Texas,3413,154167,48,121,021726,48
1400000US48121021727,Census Tract 217.27; Denton County; Texas,4964,158169,48,121,021727,48
1400000US48121021728,Census Tract 217.28; Denton County; Texas,3478,70592,48,121,021728,48
1400000US48121021729,Census Tract 217.29; Denton County; Texas,2900,120714,48,121,021729,48
1400000US48121021730,Census Tract 217.30; Denton County; Texas,3069,125326,48,121,021730,48
1400000US48121021731,Census Tract 217.31; Denton County; Texas,3225,140682,48,121,021731,48
1400000US48121021732,Census Tract 217.32; Denton County; Texas,2035,86875,48,121,021732,48
1400000US48121021733,Census Tract 217.33; Denton County; Texas,2632,78419,48,121,021733,48
1400000US48121021734,Census Tract 217.34; Denton County; Texas,3757,50992,48,121,021734,48
1400000US48121021735,Census Tract 217.35; Denton County; Texas,3964,66356,48,121,021735,48
1400000US48121021736,Census Tract 217.36; Denton County; Texas,2602,76118,48,121,021736,48
1400000US48121021737,Census Tract 217.37; Denton County; Texas,5568,107743,48,121,021737,48
1400000US48121021738,Census Tract 217.38; Denton County; Texas,3282,81534,48,121,021738,48
1400000US48121021739,Census Tract 217.39; Denton County; Texas,3343,40929,48,121,021739,48
1400000US48121021740,Census Tract 217.40; Denton County; Texas,5312,59938,48,121,021740,48
1400000US48121021741,Census Tract 217.41; Denton County; Texas,2322,89511,48,121,021741,48
1400000US48121021742,Census Tract 217.42; Denton County; Texas,7560,93710,48,121,021742,48
1400000US48121021743,Census Tract 217.43; Denton County; Texas,3315,58370,48,121,021743,48
1400000US48121021744,Census Tract 217.44; Denton County; Texas,3535,77717,48,121,021744,48
1400000US48121021745,Census Tract 217.45; Denton County; Texas,5348,77955,48,121,021745,48
1400000US48121021746,Census Tract 217.46; Denton County; Texas,4309,197724,48,121,021746,48
1400000US48121021748,Census Tract 217.48; Denton County; Texas,3957,146042,48,121,021748,48
1400000US48121021749,Census Tract 217.49; Denton County; Texas,3894,226862,48,121,021749,48
1400000US48121021750,Census Tract 217.50; Denton County; Texas,4662,244833,48,121,021750,48
1400000US48121021751,Census Tract 217.51; Denton County; Texas,4877,247330,48,121,021751,48
1400000US48121021752,Census Tract 217.52; Denton County; Texas,4926,194904,48,121,021752,48
1400000US48121021754,Census Tract 217.54; Denton County; Texas,5154,220443,48,121,021754,48
1400000US48121021755,Census Tract 217.55; Denton County; Texas,9485,171563,48,121,021755,48
1400000US48121021756,Census Tract 217.56; Denton County; Texas,3390,136442,48,121,021756,48
1400000US48121021757,Census Tract 217.57; Denton County; Texas,3503,157625,48,121,021757,48
1400000US48121021758,Census Tract 217.58; Denton County; Texas,3857,160000,48,121,021758,48
1400000US48121021759,Census Tract 217.59; Denton County; Texas,1816,93143,48,121,021759,48
1400000US48121021800,Census Tract 218; Denton County; Texas,4914,172019,48,121,021800,48
1400000US48121021900,Census Tract 219; Denton County; Texas,5828,228631,48,121,021900,48
1400000US48123970100,Census Tract 9701; DeWitt County; Texas,3763,57452,48,123,970100,48
1400000US48123970201,Census Tract 9702.01; DeWitt County; Texas,1834,52574,48,123,970201,48
1400000US48123970202,Census Tract 9702.02; DeWitt County; Texas,3519,68438,48,123,970202,48
1400000US48123970300,Census Tract 9703; DeWitt County; Texas,4247,60795,48,123,970300,48
1400000US48123970400,Census Tract 9704; DeWitt County; Texas,4127,64904,48,123,970400,48
1400000US48123970500,Census Tract 9705; DeWitt County; Texas,2336,43800,48,123,970500,48
1400000US48125950300,Census Tract 9503; Dickens County; Texas,1570,46638,48,125,950300,48
1400000US48127950201,Census Tract 9502.01; Dimmit County; Texas,4952,26104,48,127,950201,48
1400000US48127950202,Census Tract 9502.02; Dimmit County; Texas,2434,-666666666,48,127,950202,48
1400000US48127950400,Census Tract 9504; Dimmit County; Texas,1286,30313,48,127,950400,48
1400000US48129950200,Census Tract 9502; Donley County; Texas,1788,49107,48,129,950200,48
1400000US48129950300,Census Tract 9503; Donley County; Texas,1510,58092,48,129,950300,48
1400000US48131950100,Census Tract 9501; Duval County; Texas,4652,44570,48,131,950100,48
1400000US48131950200,Census Tract 9502; Duval County; Texas,2801,63563,48,131,950200,48
1400000US48131950500,Census Tract 9505; Duval County; Texas,2507,55865,48,131,950500,48
1400000US48133950100,Census Tract 9501; Eastland County; Texas,2873,35486,48,133,950100,48
1400000US48133950201,Census Tract 9502.01; Eastland County; Texas,1080,81310,48,133,950201,48
1400000US48133950202,Census Tract 9502.02; Eastland County; Texas,4521,62828,48,133,950202,48
1400000US48133950301,Census Tract 9503.01; Eastland County; Texas,3510,54345,48,133,950301,48
1400000US48133950302,Census Tract 9503.02; Eastland County; Texas,1909,88112,48,133,950302,48
1400000US48133950400,Census Tract 9504; Eastland County; Texas,1763,53594,48,133,950400,48
1400000US48133950500,Census Tract 9505; Eastland County; Texas,2156,47633,48,133,950500,48
1400000US48135000100,Census Tract 1; Ector County; Texas,3745,100870,48,135,000100,48
