disasterNumber,state,declarationTitle,fipsStateCode,fipsCountyCode,designatedArea,storm_name
4345,LA,TROPICAL STORM HARVEY,22,023,Cameron (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,031,De Soto (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,045,Iberia (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,053,Jefferson Davis (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,055,Lafayette (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,057,Lafourche (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,069,Natchitoches (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,075,Plaquemines (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,079,Rapides (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,081,Red River (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,085,Sabine (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,089,St. Charles (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,101,St. Mary (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,113,Vermilion (Parish),Harvey
4345,LA,TROPICAL STORM HARVEY,22,115,Vernon (Parish),Harvey
3584,FL,TROPICAL STORM IAN,12,000,Miccosukee Tribe of Indians of Florida,Ian
3584,FL,TROPICAL STORM IAN,12,000,Seminole Tribe of Florida,Ian
3584,FL,TROPICAL STORM IAN,12,001,Alachua (County),Ian
3584,FL,TROPICAL STORM IAN,12,003,Baker (County),Ian
3584,FL,TROPICAL STORM IAN,12,005,Bay (County),Ian
3584,FL,TROPICAL STORM IAN,12,007,Bradford (County),Ian
3584,FL,TROPICAL STORM IAN,12,009,Brevard (County),Ian
3584,FL,TROPICAL STORM IAN,12,011,Broward (County),Ian
3584,FL,TROPICAL STORM IAN,12,013,Calhoun (County),Ian
3584,FL,TROPICAL STORM IAN,12,015,Charlotte (County),Ian
3584,FL,TROPICAL STORM IAN,12,017,Citrus (County),Ian
3584,FL,TROPICAL STORM IAN,12,019,Clay (County),Ian
3584,FL,TROPICAL STORM IAN,12,021,Collier (County),Ian
3584,FL,TROPICAL STORM IAN,12,023,Columbia (County),Ian
3584,FL,TROPICAL STORM IAN,12,027,DeSoto (County),Ian
3584,FL,TROPICAL STORM IAN,12,029,Dixie (County),Ian
3584,FL,TROPICAL STORM IAN,12,031,Duval (County),Ian
3584,FL,TROPICAL STORM IAN,12,033,Escambia (County),Ian
3584,FL,TROPICAL STORM IAN,12,035,Flagler (County),Ian
3584,FL,TROPICAL STORM IAN,12,037,Franklin (County),Ian
3584,FL,TROPICAL STORM IAN,12,039,Gadsden (County),Ian
3584,FL,TROPICAL STORM IAN,12,041,Gilchrist (County),Ian
3584,FL,TROPICAL STORM IAN,12,043,Glades (County),Ian
3584,FL,TROPICAL STORM IAN,12,045,Gulf (County),Ian
3584,FL,TROPICAL STORM IAN,12,047,Hamilton (County),Ian
3584,FL,TROPICAL STORM IAN,12,049,Hardee (County),Ian
3584,FL,TROPICAL STORM IAN,12,051,Hendry (County),Ian
3584,FL,TROPICAL STORM IAN,12,053,Hernando (County),Ian
3584,FL,TROPICAL STORM IAN,12,055,Highlands (County),Ian
3584,FL,TROPICAL STORM IAN,12,057,Hillsborough (County),Ian
3584,FL,TROPICAL STORM IAN,12,059,Holmes (County),Ian
3584,FL,TROPICAL STORM IAN,12,061,Indian River (County),Ian
3584,FL,TROPICAL STORM IAN,12,063,Jackson (County),Ian
3584,FL,TROPICAL STORM IAN,12,065,Jefferson (County),Ian
3584,FL,TROPICAL STORM IAN,12,067,Lafayette (County),Ian
3584,FL,TROPICAL STORM IAN,12,069,Lake (County),Ian
3584,FL,TROPICAL STORM IAN,12,071,Lee (County),Ian
3584,FL,TROPICAL STORM IAN,12,073,Leon (County),Ian
3584,FL,TROPICAL STORM IAN,12,075,Levy (County),Ian
3584,FL,TROPICAL STORM IAN,12,077,Liberty (County),Ian
3584,FL,TROPICAL STORM IAN,12,079,Madison (County),Ian
3584,FL,TROPICAL STORM IAN,12,081,Manatee (County),Ian
